lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	858	M	Instead of taking up the editor position at McClure's, Tarbell began writing freelance articles for the magazine.	En lugar de tomar el puesto de editor en McClure, Tarbell comenzó a escribir artículos independientes para la revista.	17	34393	En lugar de asumir el puesto de editor en McClure's, Tarbell comenzó a escribir artículos independientes para la revista.	2.0	0:00:34	En lugar de asumir el puesto de editor en McClure's, Tarbell comenzó a escribir artículos para la revista como autónomo.	22.727272727272727
es	mtgen_a	professional	676	M	As a Professor and as a public speaker, Pearlman lectured on the architecture of the music industry, strategies for re-monetizing music downloads, and the history and future of music.	Como profesor y orador público, Pearlman dio una conferencia sobre la arquitectura de la industria musical, las estrategias para volver a monetizar las descargas musicales y la historia del futuro de la música.	29	0	Como profesor y orador público, Pearlman dio conferencias sobre la arquitectura de la industria musical, estrategias para remonetizar las descargas de música y la historia y el futuro de la música.	0.0	0:00:00	Como profesor y orador público, Pearlman dio conferencias sobre la arquitectura de la industria musical, estrategias para remonetizar las descargas de música y la historia y el futuro de la música.	0.0
es	mtgen_a	professional	1039	M	Proll went on to study film and photography at the Hochschule für bildende Künste Hamburg and later became a picture editor for magazine and newspaper.	Proll estudió filmografía y fotografía en la Hochschule für bildende Künste Hamburg y luego se hizo editor de imágenes para revistas y periódicos.	25	32204	Proll estudió cine y fotografía en la Universidad de Bellas Artes de Hamburgo y más tarde se convirtió en editor de fotografías para revistas y periódicos.	1.3	0:00:32	Proll estudió cine y fotografía en la Universidad de Bellas Artes de Hamburgo y, más tarde, se convirtió en editor de fotografías para revistas y periódicos.	7.4074074074074066
es	mtgen_a	professional	880	M	Moatti has been a full professor at USC since 2004.	Moatti ha sido profesor titular en la USC desde 2004.	10	0	Moatti ha sido profesor titular en la USC desde 2004.	0.0	0:00:00	Moatti ha sido profesor titular en la USC desde 2004.	0.0
es	mtgen_a	professional	780	M	Since 1947 - Professor of the Leningrad University .	Desde 1947, profesor de la Universidad de Leningrado.	8	0	Desde 1947 - Profesor de la Universidad de Leningrado.	0.0	0:00:00	Desde 1947 - Profesor de la Universidad de Leningrado.	0.0
es	mtgen_a	professional	701	M	For a short time in 1918 Böhler was in Italian war captivity and had to work as an advisory surgeon for Italian military hospitals.	Por un corto período de tiempo en 1918 Böhler fue un prisionero de guerra italiano y tuvo que trabajar como cirujano asesor para hospitales militares italianos.	24	0	En 1918, Böhler estuvo brevemente en cautiverio de guerra en Italia y tuvo que trabajar como cirujano asesor en hospitales militares italianos.	0.0	0:00:00	En 1918, Böhler estuvo brevemente en cautiverio de guerra en Italia y tuvo que trabajar como cirujano asesor en hospitales militares italianos.	0.0
es	mtgen_a	professional	677	M	Following graduation, in 1987 Dahleh joined MIT as an assistant professor, and achieved multiple teaching, research and leadership roles in academia, industry, and business sectors.	Tras graduarse en 1987, Dahleh se unió a MIT como asistente profesor, y logró numerosos roles en educación, investigación y liderazgo en los sectores de academia, industria y empresa.	25	30346	Después de graduarse, en 1987 Dahleh se unió al MIT como profesor asistente y desempeñó múltiples funciones docentes, de investigación y de liderazgo en los sectores académico, industrial y empresarial.	1.2	0:00:30	Después de graduarse, en 1987 Dahleh se unió al MIT como profesor adjunto y desempeñó múltiples funciones docentes, de investigación y de liderazgo en los sectores académico, industrial y empresarial.	2.941176470588235
es	mtgen_a	professional	1088	M	Sutcliff then worked as a painter of miniatures.	Luego Sutcliff trabajó como pintor de miniaturas.	8	0	Sutcliff luego trabajó como pintor de miniaturas.	0.0	0:00:00	Sutcliff luego trabajó como pintor de miniaturas.	0.0
es	mtgen_a	professional	1031	M	These included being a magistrate, diplomat, notary, customs officer, stock broker, and prison doctor.	Estas incluían ser magistrados, diplomáticos, notarios, oficiales de aduana, agentes de bolsa y médicos de prisión.	14	0	Estos incluían ser magistrado, diplomático, notario, funcionario de aduanas, corredor de bolsa y médico de prisiones.	0.0	0:00:00	Estos incluían ser magistrado, diplomático, notario, funcionario de aduanas, corredor de bolsa y médico de prisiones.	0.0
es	mtgen_a	professional	1067	M	Later, Conkwright worked as the director of Weider Athlete Promotions and managed Weider contracted athletes.	Más tarde, Conkwright trabajó como director del Weider Athlete Promotions y manejó atletas contratados por Weider.	15	0	Más tarde, Conkwright trabajó como director de Weider Athlete Promotions y dirigió a los atletas contratados por Weider.	0.0	0:00:00	Más tarde, Conkwright trabajó como director de Weider Athlete Promotions y dirigió a los atletas contratados por Weider.	0.0
es	mtgen_a	professional	637	M	The Professor reads a passage from a historical book, which activates the time machine, a literary device.	El profesor lee un pasaje de un libro histórico, que activa una máquina del tiempo, un instrumento literario.	17	18762	El Profesor lee un pasaje de un libro histórico, lo que activa la máquina del tiempo, un recurso literario.	1.1	0:00:19	El profesor lee un pasaje de un libro histórico, lo que activa la máquina del tiempo, un recurso literario.	4.545454545454546
es	mtgen_a	professional	579	M	Bierlein served as the advocate general of the Procurator's Office – essentially the country's chief public prosecutor – from 1990 to 2002, as well as a member of the executive board of the International Association of Prosecutors from 2001 to 2003.	Bierlein fue el abogado general de la Fiscalía general, básicamente, el fiscal público general del país, de 1990 a 2002, y también fue miembro de la junta ejecutiva de la Asociación Internacional de Fiscales de 2001 a 2003.	39	27845	Bierlein se desempeñó como abogado general de la Fiscalía (esencialmente el fiscal jefe del país) de 1990 a 2002, así como miembro de la junta ejecutiva de la Asociación Internacional de Fiscales de 2001 a 2003.	0.7	0:00:28	Bierlein trabajó como abogado general de la Fiscalía (esencialmente el fiscal jefe del país) de 1990 a 2002, así como miembro de la junta ejecutiva de la Asociación Internacional de Fiscales de 2001 a 2003.	5.0
es	mtgen_a	professional	583	M	Leyrac was named an Officer of the Order of Canada in 1967 and was the subject of an hour-long documentary on CBC television in 1972.	Leyrac fue nombrado Oficial de la Orden de Canadá en 1967 y fue el tema de un documental de una hora de duración en la cadena CBC en 1972.	25	0	Leyrac fue nombrado Oficial de la Orden de Canadá en 1967 y fue objeto de un documental de una hora en la televisión CBC en 1972.	0.0	0:00:00	Leyrac fue nombrado Oficial de la Orden de Canadá en 1967 y fue objeto de un documental de una hora en la televisión CBC en 1972.	0.0
es	mtgen_a	professional	566	M	Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	Hoffmeister fue profesor de educación física por formación y después de retirarse de las competiciones fue el jefe adjunto de la Escuela de Niños y Jóvenes en Cottbus.	23	0	Hoffmeister se formó como profesor de deportes y, tras retirarse de las competiciones, se convirtió en subdirector de la escuela infantil y juvenil de Cottbus.	0.0	0:00:00	Hoffmeister se formó como profesor de deportes y, tras retirarse de las competiciones, se convirtió en subdirector de la escuela infantil y juvenil de Cottbus.	0.0
es	mtgen_a	professional	585	M	Furber was identified with WCTU work for years as an officer in local, county and district organizations.	Furber fue identificado por su trabajo en la Unión Cristiana de Mujeres por la Templanza durante años como un agente en organizaciones locales, condales y regionales.	17	0	Furber estuvo identificado con el trabajo de WCTU durante años como funcionario en organizaciones locales, del condado y del distrito.	0.0	0:00:00	Furber estuvo identificado con el trabajo de WCTU durante años como funcionario en organizaciones locales, del condado y del distrito.	0.0
es	mtgen_a	professional	707	M	A. O. Preus was a politician who served as Minnesota's eighth state auditor and 20th governor.	A. O. Preus fue un político que fue el octavo auditor del estado de Minnesota y el vigésimo gobernador.	16	0	A. O. Preus fue un político que se desempeñó como octavo auditor estatal y vigésimo gobernador de Minnesota.	0.0	0:00:00	A. O. Preus fue un político que se desempeñó como octavo auditor estatal y vigésimo gobernador de Minnesota.	0.0
es	mtgen_a	professional	645	M	Vladeck, a prominent labor lawyer, was concerned about inadequate scholarship and teaching about the history of the labor movement and saw the need for establishment of a central repository for historical documents.	Vladeck, un prominente abogado laboral, estaba preocupado por la escolaridad y las enseñanzas inadecuadas sobre la historia del movimiento laborista y vio la necesidad de establecer un depósito central para los documentos históricos.	32	0	Vladeck, un destacado abogado laboralista, estaba preocupado por la erudición y la enseñanza inadecuadas sobre la historia del movimiento obrero y vio la necesidad de establecer un depósito central de documentos históricos.	0.0	0:00:00	Vladeck, un destacado abogado laboralista, estaba preocupado por la erudición y la enseñanza inadecuadas sobre la historia del movimiento obrero y vio la necesidad de establecer un depósito central de documentos históricos.	0.0
es	mtgen_a	professional	598	M	Naumov was a professor of piano at the Moscow Tchaikovsky Conservatory and a jury member in many international competitions.	Naumov fue profesor de piano en el conservatorio Tchaikovsky de Moscú y miembro del jurado en numerosas competiciones internacionales.	19	0	Naumov fue profesor de piano en el Conservatorio Tchaikovsky de Moscú y miembro del jurado en numerosos concursos internacionales.	0.0	0:00:00	Naumov fue profesor de piano en el Conservatorio Tchaikovsky de Moscú y miembro del jurado en numerosos concursos internacionales.	0.0
es	mtgen_a	professional	765	M	Pemberton first worked on the programme in 1967 as Assistant Script Editor and was promoted to the role of Script Editor during the production of the story The Tomb of the Cybermen.	"Pemberton trabajó primero en el programa en 1967 como asistente de edición de guiones y fue ascendido al puesto de editor de guiones durante la producción de la historia ""La historia de los Cybermen""."	32	0	Pemberton trabajó por primera vez en el programa en 1967 como editor asistente de guiones y fue ascendido al puesto de editor de guiones durante la producción de la historia La tumba de los Cybermen.	0.0	0:00:00	Pemberton trabajó por primera vez en el programa en 1967 como editor asistente de guiones y fue ascendido al puesto de editor de guiones durante la producción de la historia La tumba de los Cybermen.	0.0
es	mtgen_a	professional	1000	M	Grimond was also a prolific writer of pamphlets: see the McManus biography (below) for a complete list of publications.	Grimond también fue un prolífico escritor de panfletos; vea la biografía de McManus (abajo) para una lista completa de sus publicaciones.	19	0	Grimond también fue un prolífico escritor de folletos: consulte la biografía de McManus (a continuación) para obtener una lista completa de publicaciones.	0.0	0:00:00	Grimond también fue un prolífico escritor de folletos: consulte la biografía de McManus (a continuación) para obtener una lista completa de publicaciones.	0.0
